"Step","deft-plasma-3 - Training Rec. Loss","deft-plasma-3 - Training Rec. Loss__MIN","deft-plasma-3 - Training Rec. Loss__MAX","deft-plasma-3 - Validation Rec. Loss","deft-plasma-3 - Validation Rec. Loss__MIN","deft-plasma-3 - Validation Rec. Loss__MAX"
"236","0.004305126793323105","0.004305126793323105","0.004305126793323105","0.0049221255309214226","0.0049221255309214226","0.0049221255309214226"
"237","0.004663093078862834","0.004663093078862834","0.004663093078862834","0.004824825395895477","0.004824825395895477","0.004824825395895477"
"238","0.0048608722120427345","0.0048608722120427345","0.0048608722120427345","0.004512833887323176","0.004512833887323176","0.004512833887323176"
"239","0.004409355327623068","0.004409355327623068","0.004409355327623068","0.005375847995504551","0.005375847995504551","0.005375847995504551"
"240","0.0046896810336583645","0.0046896810336583645","0.0046896810336583645","0.004781337526466737","0.004781337526466737","0.004781337526466737"
"241","0.004412599528299861","0.004412599528299861","0.004412599528299861","0.0054260954667762215","0.0054260954667762215","0.0054260954667762215"
"242","0.004840460067307657","0.004840460067307657","0.004840460067307657","0.004627021295052639","0.004627021295052639","0.004627021295052639"
"243","0.004637811445310057","0.004637811445310057","0.004637811445310057","0.00589668494577671","0.00589668494577671","0.00589668494577671"
"244","0.004778767238271946","0.004778767238271946","0.004778767238271946","0.005454675786647016","0.005454675786647016","0.005454675786647016"
"245","0.004682143545050929","0.004682143545050929","0.004682143545050929","0.005003620567778932","0.005003620567778932","0.005003620567778932"
"246","0.00439908255204285","0.00439908255204285","0.00439908255204285","0.004402014912456529","0.004402014912456529","0.004402014912456529"
"247","0.004356448121640742","0.004356448121640742","0.004356448121640742","0.004601496581607567","0.004601496581607567","0.004601496581607567"
"248","0.004470418882546157","0.004470418882546157","0.004470418882546157","0.004477691038714399","0.004477691038714399","0.004477691038714399"
"249","0.00451854849819143","0.00451854849819143","0.00451854849819143","0.005364662939064123","0.005364662939064123","0.005364662939064123"
"250","0.00461845557237054","0.00461845557237054","0.00461845557237054","0.004781691786202899","0.004781691786202899","0.004781691786202899"
"251","0.0043920721482539485","0.0043920721482539485","0.0043920721482539485","0.00466208058714631","0.00466208058714631","0.00466208058714631"
"252","0.004337909619567191","0.004337909619567191","0.004337909619567191","0.004988816433535507","0.004988816433535507","0.004988816433535507"
"253","0.004417726797141598","0.004417726797141598","0.004417726797141598","0.004473992368996137","0.004473992368996137","0.004473992368996137"
"254","0.004464253884151588","0.004464253884151588","0.004464253884151588","0.005388131472825407","0.005388131472825407","0.005388131472825407"
"255","0.004338185271591851","0.004338185271591851","0.004338185271591851","0.0049926517904305195","0.0049926517904305195","0.0049926517904305195"
"256","0.004741603748742841","0.004741603748742841","0.004741603748742841","0.005105913718182911","0.005105913718182911","0.005105913718182911"
"257","0.0045145956549987685","0.0045145956549987685","0.0045145956549987685","0.005035880255752388","0.005035880255752388","0.005035880255752388"
"258","0.004597181056820097","0.004597181056820097","0.004597181056820097","0.00670603162328585","0.00670603162328585","0.00670603162328585"
"259","0.004849442789024684","0.004849442789024684","0.004849442789024684","0.004814888981151453","0.004814888981151453","0.004814888981151453"
"260","0.0049045321232238995","0.0049045321232238995","0.0049045321232238995","0.0062473609700494795","0.0062473609700494795","0.0062473609700494795"
"261","0.005143563331791753","0.005143563331791753","0.005143563331791753","0.004919837669549216","0.004919837669549216","0.004919837669549216"
"262","0.0043999066022785615","0.0043999066022785615","0.0043999066022785615","0.0053024605539666","0.0053024605539666","0.0053024605539666"
"263","0.004480378382733497","0.004480378382733497","0.004480378382733497","0.005483742922958284","0.005483742922958284","0.005483742922958284"
"264","0.004409263841205733","0.004409263841205733","0.004409263841205733","0.004998199207291775","0.004998199207291775","0.004998199207291775"
"265","0.004305276101920177","0.004305276101920177","0.004305276101920177","0.004831146134329201","0.004831146134329201","0.004831146134329201"
"266","0.004791769108423433","0.004791769108423433","0.004791769108423433","0.00557196999825705","0.00557196999825705","0.00557196999825705"
"267","0.004394009631231878","0.004394009631231878","0.004394009631231878","0.0053991867852502375","0.0053991867852502375","0.0053991867852502375"
"268","0.004387489925770852","0.004387489925770852","0.004387489925770852","0.006080156480389904","0.006080156480389904","0.006080156480389904"
"269","0.004870362780920632","0.004870362780920632","0.004870362780920632","0.005823863145607766","0.005823863145607766","0.005823863145607766"
"270","0.004781976523833928","0.004781976523833928","0.004781976523833928","0.00539236322627217","0.00539236322627217","0.00539236322627217"
"271","0.004425534766971873","0.004425534766971873","0.004425534766971873","0.005559721994152273","0.005559721994152273","0.005559721994152273"
"272","0.004516351248335346","0.004516351248335346","0.004516351248335346","0.006222204256563326","0.006222204256563326","0.006222204256563326"
"273","0.004464226000254288","0.004464226000254288","0.004464226000254288","0.005947342748915806","0.005947342748915806","0.005947342748915806"
"274","0.005214890727186718","0.005214890727186718","0.005214890727186718","0.00516895623841132","0.00516895623841132","0.00516895623841132"
"275","0.004447737660847323","0.004447737660847323","0.004447737660847323","0.006132535599948023","0.006132535599948023","0.006132535599948023"
"276","0.004632321201140043","0.004632321201140043","0.004632321201140043","0.00543696219354283","0.00543696219354283","0.00543696219354283"
"277","0.004258835217562466","0.004258835217562466","0.004258835217562466","0.005207327705299428","0.005207327705299428","0.005207327705299428"
"278","0.004113644548575862","0.004113644548575862","0.004113644548575862","0.004535613599356173","0.004535613599356173","0.004535613599356173"
"279","0.004544696295690864","0.004544696295690864","0.004544696295690864","0.0052651178775222325","0.0052651178775222325","0.0052651178775222325"
"280","0.004249409313964337","0.004249409313964337","0.004249409313964337","0.00440660618713967","0.00440660618713967","0.00440660618713967"
"281","0.004573687037553176","0.004573687037553176","0.004573687037553176","0.0059561533750968","0.0059561533750968","0.0059561533750968"
"282","0.004729530206698567","0.004729530206698567","0.004729530206698567","0.005789248212052028","0.005789248212052028","0.005789248212052028"
"283","0.00474902920502189","0.00474902920502189","0.00474902920502189","0.005536324962153088","0.005536324962153088","0.005536324962153088"
"284","0.004367082148759927","0.004367082148759927","0.004367082148759927","0.004740215577320406","0.004740215577320406","0.004740215577320406"
"285","0.0043221817349505575","0.0043221817349505575","0.0043221817349505575","0.0053590556602390454","0.0053590556602390454","0.0053590556602390454"
"286","0.004335985613582718","0.004335985613582718","0.004335985613582718","0.00580113295115002","0.00580113295115002","0.00580113295115002"
"287","0.0044626470172575905","0.0044626470172575905","0.0044626470172575905","0.005494965794937741","0.005494965794937741","0.005494965794937741"
"288","0.0047577189066919994","0.0047577189066919994","0.0047577189066919994","0.006031681649218071","0.006031681649218071","0.006031681649218071"
"289","0.0042513977833711315","0.0042513977833711315","0.0042513977833711315","0.005775222695005047","0.005775222695005047","0.005775222695005047"
"290","0.004334734238995605","0.004334734238995605","0.004334734238995605","0.005650156993410289","0.005650156993410289","0.005650156993410289"
"291","0.0051834011343423","0.0051834011343423","0.0051834011343423","0.005696576909660805","0.005696576909660805","0.005696576909660805"
"292","0.004399010276729249","0.004399010276729249","0.004399010276729249","0.004383429641254956","0.004383429641254956","0.004383429641254956"
"293","0.004566760999238538","0.004566760999238538","0.004566760999238538","0.004709371140968509","0.004709371140968509","0.004709371140968509"
"294","0.004016202110630827","0.004016202110630827","0.004016202110630827","0.00486044652428575","0.00486044652428575","0.00486044652428575"
"295","0.003861130499821674","0.003861130499821674","0.003861130499821674","0.0047083900185237604","0.0047083900185237604","0.0047083900185237604"
"296","0.004447876419528245","0.004447876419528245","0.004447876419528245","0.005878264714062695","0.005878264714062695","0.005878264714062695"
"297","0.0043601591641898255","0.0043601591641898255","0.0043601591641898255","0.005360815993599989","0.005360815993599989","0.005360815993599989"
"298","0.004163566354821422","0.004163566354821422","0.004163566354821422","0.005314081624379741","0.005314081624379741","0.005314081624379741"
"299","0.004612507166898167","0.004612507166898167","0.004612507166898167","0.005632038759004535","0.005632038759004535","0.005632038759004535"
"300","0.0037481582722045928","0.0037481582722045928","0.0037481582722045928","0.00425537586549495","0.00425537586549495","0.00425537586549495"
"301","0.0035101280702389053","0.0035101280702389053","0.0035101280702389053","0.004329928119936966","0.004329928119936966","0.004329928119936966"
"302","0.003505339217640275","0.003505339217640275","0.003505339217640275","0.004148873922457786","0.004148873922457786","0.004148873922457786"
"303","0.0033684153976161727","0.0033684153976161727","0.0033684153976161727","0.003977373149712903","0.003977373149712903","0.003977373149712903"
"304","0.003256763200360597","0.003256763200360597","0.003256763200360597","0.0038953593494713656","0.0038953593494713656","0.0038953593494713656"
"305","0.0031839527079135636","0.0031839527079135636","0.0031839527079135636","0.003796011201756888","0.003796011201756888","0.003796011201756888"
"306","0.0030997384949497534","0.0030997384949497534","0.0030997384949497534","0.0037839262038788122","0.0037839262038788122","0.0037839262038788122"
"307","0.003054706657507678","0.003054706657507678","0.003054706657507678","0.0038790237317034167","0.0038790237317034167","0.0038790237317034167"
"308","0.0030632078666420013","0.0030632078666420013","0.0030632078666420013","0.003901540057063239","0.003901540057063239","0.003901540057063239"
"309","0.0030935944052152505","0.0030935944052152505","0.0030935944052152505","0.003998758745932961","0.003998758745932961","0.003998758745932961"
"310","0.0030717689358869976","0.0030717689358869976","0.0030717689358869976","0.0039113417565489","0.0039113417565489","0.0039113417565489"
"311","0.003065250021520073","0.003065250021520073","0.003065250021520073","0.003953268801804278","0.003953268801804278","0.003953268801804278"
"312","0.0030774022371158256","0.0030774022371158256","0.0030774022371158256","0.0039262020094242445","0.0039262020094242445","0.0039262020094242445"
"313","0.0031151501004210848","0.0031151501004210848","0.0031151501004210848","0.0039544114027198545","0.0039544114027198545","0.0039544114027198545"
"314","0.0032211919860396163","0.0032211919860396163","0.0032211919860396163","0.0039039046170998314","0.0039039046170998314","0.0039039046170998314"
"315","0.0031297804602564046","0.0031297804602564046","0.0031297804602564046","0.003804313957708709","0.003804313957708709","0.003804313957708709"
"316","0.003030978126139402","0.003030978126139402","0.003030978126139402","0.0037185788366537104","0.0037185788366537104","0.0037185788366537104"
"317","0.0030279575010464634","0.0030279575010464634","0.0030279575010464634","0.0037452797667967674","0.0037452797667967674","0.0037452797667967674"
"318","0.002990335452211822","0.002990335452211822","0.002990335452211822","0.0036850357849426674","0.0036850357849426674","0.0036850357849426674"
"319","0.0030040947726570947","0.0030040947726570947","0.0030040947726570947","0.0038413482209587553","0.0038413482209587553","0.0038413482209587553"
"320","0.0029805933800168207","0.0029805933800168207","0.0029805933800168207","0.0037821401328618325","0.0037821401328618325","0.0037821401328618325"
"321","0.0029367781892723262","0.0029367781892723262","0.0029367781892723262","0.003537171191261651","0.003537171191261651","0.003537171191261651"
"322","0.003015385375515348","0.003015385375515348","0.003015385375515348","0.0039705680939514775","0.0039705680939514775","0.0039705680939514775"
"323","0.0029351491000379408","0.0029351491000379408","0.0029351491000379408","0.003449867277917392","0.003449867277917392","0.003449867277917392"
"324","0.0029658088186271516","0.0029658088186271516","0.0029658088186271516","0.003709152090639024","0.003709152090639024","0.003709152090639024"
"325","0.0030149750531097783","0.0030149750531097783","0.0030149750531097783","0.003994739576881295","0.003994739576881295","0.003994739576881295"
"326","0.0029436960945557404","0.0029436960945557404","0.0029436960945557404","0.0035395395274336883","0.0035395395274336883","0.0035395395274336883"
"327","0.002896372190494721","0.002896372190494721","0.002896372190494721","0.0035454510870183906","0.0035454510870183906","0.0035454510870183906"
"328","0.0029500559838005393","0.0029500559838005393","0.0029500559838005393","0.0036236626662318697","0.0036236626662318697","0.0036236626662318697"
"329","0.002921309969234757","0.002921309969234757","0.002921309969234757","0.003743148844600131","0.003743148844600131","0.003743148844600131"
"330","0.002954476482521491","0.002954476482521491","0.002954476482521491","0.0036151350607768976","0.0036151350607768976","0.0036151350607768976"
"331","0.0028404170669303615","0.0028404170669303615","0.0028404170669303615","0.003456683190214522","0.003456683190214522","0.003456683190214522"
"332","0.002907830741406404","0.002907830741406404","0.002907830741406404","0.003540907581017135","0.003540907581017135","0.003540907581017135"
"333","0.0029678561403805657","0.0029678561403805657","0.0029678561403805657","0.0036526611072970915","0.0036526611072970915","0.0036526611072970915"
"334","0.0029580865601009794","0.0029580865601009794","0.0029580865601009794","0.0039261928081258625","0.0039261928081258625","0.0039261928081258625"
"335","0.003002767691283737","0.003002767691283737","0.003002767691283737","0.0037421610126942414","0.0037421610126942414","0.0037421610126942414"
"336","0.002839603847470498","0.002839603847470498","0.002839603847470498","0.0033903252334228015","0.0033903252334228015","0.0033903252334228015"
"337","0.0027872074436170735","0.0027872074436170735","0.0027872074436170735","0.0034819091560449275","0.0034819091560449275","0.0034819091560449275"
"338","0.0028695976994870137","0.0028695976994870137","0.0028695976994870137","0.0033777788276383074","0.0033777788276383074","0.0033777788276383074"
"339","0.003128128797557177","0.003128128797557177","0.003128128797557177","0.004967386413697203","0.004967386413697203","0.004967386413697203"
"340","0.003745839074783513","0.003745839074783513","0.003745839074783513","0.004308718420501882","0.004308718420501882","0.004308718420501882"
"341","0.0034003676685831594","0.0034003676685831594","0.0034003676685831594","0.00417928581777538","0.00417928581777538","0.00417928581777538"
"342","0.003255678751895599","0.003255678751895599","0.003255678751895599","0.00399614781838346","0.00399614781838346","0.00399614781838346"
"343","0.0029945735423314015","0.0029945735423314015","0.0029945735423314015","0.003866042857864795","0.003866042857864795","0.003866042857864795"
"344","0.0029584647124267474","0.0029584647124267474","0.0029584647124267474","0.00344570046366365","0.00344570046366365","0.00344570046366365"
"345","0.0028901775645191236","0.0028901775645191236","0.0028901775645191236","0.003335352400763577","0.003335352400763577","0.003335352400763577"
"346","0.0029691560024709593","0.0029691560024709593","0.0029691560024709593","0.0036345438580349244","0.0036345438580349244","0.0036345438580349244"
"347","0.002896098427531826","0.002896098427531826","0.002896098427531826","0.003842367515666904","0.003842367515666904","0.003842367515666904"
"348","0.002790083383645438","0.002790083383645438","0.002790083383645438","0.003323616365771444","0.003323616365771444","0.003323616365771444"
"349","0.002772528337242471","0.002772528337242471","0.002772528337242471","0.0031678929211895546","0.0031678929211895546","0.0031678929211895546"
"350","0.0026671584602600937","0.0026671584602600937","0.0026671584602600937","0.003268323914801805","0.003268323914801805","0.003268323914801805"
"351","0.0027793904635584708","0.0027793904635584708","0.0027793904635584708","0.003147546601492867","0.003147546601492867","0.003147546601492867"
"352","0.0029753945477953413","0.0029753945477953413","0.0029753945477953413","0.003453064419040979","0.003453064419040979","0.003453064419040979"
"353","0.002952787539893163","0.002952787539893163","0.002952787539893163","0.0033752335953905113","0.0033752335953905113","0.0033752335953905113"
"354","0.0027444792785692278","0.0027444792785692278","0.0027444792785692278","0.0032137365762919244","0.0032137365762919244","0.0032137365762919244"
"355","0.0027271176410829036","0.0027271176410829036","0.0027271176410829036","0.003478680676594053","0.003478680676594053","0.003478680676594053"
"356","0.0028897298222855068","0.0028897298222855068","0.0028897298222855068","0.0033339075677750706","0.0033339075677750706","0.0033339075677750706"
"357","0.0028167484274318573","0.0028167484274318573","0.0028167484274318573","0.003593691846563756","0.003593691846563756","0.003593691846563756"
"358","0.0030879061473373204","0.0030879061473373204","0.0030879061473373204","0.004357595365622181","0.004357595365622181","0.004357595365622181"
"359","0.003555827073223429","0.003555827073223429","0.003555827073223429","0.004278143659122831","0.004278143659122831","0.004278143659122831"
"360","0.003434845469849075","0.003434845469849075","0.003434845469849075","0.003959587955788863","0.003959587955788863","0.003959587955788863"
"361","0.003108552236308231","0.003108552236308231","0.003108552236308231","0.004071802526919999","0.004071802526919999","0.004071802526919999"
"362","0.0030889425580656457","0.0030889425580656457","0.0030889425580656457","0.0039007318587518333","0.0039007318587518333","0.0039007318587518333"
"363","0.002846509323485567","0.002846509323485567","0.002846509323485567","0.00338326018897261","0.00338326018897261","0.00338326018897261"
"364","0.002715851869674472","0.002715851869674472","0.002715851869674472","0.0031350790078332486","0.0031350790078332486","0.0031350790078332486"
"365","0.0027220594499638108","0.0027220594499638108","0.0027220594499638108","0.0031778798399212846","0.0031778798399212846","0.0031778798399212846"
"366","0.0026655689616872625","0.0026655689616872625","0.0026655689616872625","0.0031535727409671326","0.0031535727409671326","0.0031535727409671326"
"367","0.002647943446560841","0.002647943446560841","0.002647943446560841","0.003255446365813511","0.003255446365813511","0.003255446365813511"
"368","0.0028046609554178903","0.0028046609554178903","0.0028046609554178903","0.00313571159386237","0.00313571159386237","0.00313571159386237"
"369","0.0027227760897702334","0.0027227760897702334","0.0027227760897702334","0.003262398778543127","0.003262398778543127","0.003262398778543127"
"370","0.0027536527317706797","0.0027536527317706797","0.0027536527317706797","0.0038953221704943536","0.0038953221704943536","0.0038953221704943536"
"371","0.002981343317947126","0.002981343317947126","0.002981343317947126","0.0034725021197233186","0.0034725021197233186","0.0034725021197233186"
"372","0.002713495183777247","0.002713495183777247","0.002713495183777247","0.003194111606584568","0.003194111606584568","0.003194111606584568"
"373","0.0027401305342651403","0.0027401305342651403","0.0027401305342651403","0.0038653304264718814","0.0038653304264718814","0.0038653304264718814"
"374","0.002821063863641632","0.002821063863641632","0.002821063863641632","0.0036118861244724396","0.0036118861244724396","0.0036118861244724396"
"375","0.0028293675689418933","0.0028293675689418933","0.0028293675689418933","0.0037547003100752018","0.0037547003100752018","0.0037547003100752018"
"376","0.0027181503965183593","0.0027181503965183593","0.0027181503965183593","0.003586171545508863","0.003586171545508863","0.003586171545508863"
"377","0.0028111013500491935","0.0028111013500491935","0.0028111013500491935","0.0034970296447956076","0.0034970296447956076","0.0034970296447956076"
"378","0.0026437869250789756","0.0026437869250789756","0.0026437869250789756","0.0033708004183321287","0.0033708004183321287","0.0033708004183321287"
"379","0.0027042357204420157","0.0027042357204420157","0.0027042357204420157","0.003517615026729785","0.003517615026729785","0.003517615026729785"
"380","0.0031795472745512893","0.0031795472745512893","0.0031795472745512893","0.004452321870269927","0.004452321870269927","0.004452321870269927"
"381","0.0031715344532956585","0.0031715344532956585","0.0031715344532956585","0.003510128151494694","0.003510128151494694","0.003510128151494694"
"382","0.00271031313455856","0.00271031313455856","0.00271031313455856","0.0031559734778444782","0.0031559734778444782","0.0031559734778444782"
"383","0.0026768575973817148","0.0026768575973817148","0.0026768575973817148","0.0035902525163658285","0.0035902525163658285","0.0035902525163658285"
"384","0.002745772421687159","0.002745772421687159","0.002745772421687159","0.0035664582217481717","0.0035664582217481717","0.0035664582217481717"
"385","0.0026498379304118157","0.0026498379304118157","0.0026498379304118157","0.0032273391527333968","0.0032273391527333968","0.0032273391527333968"
"386","0.0026885075677792977","0.0026885075677792977","0.0026885075677792977","0.0035687010783556827","0.0035687010783556827","0.0035687010783556827"
"387","0.002799277498707049","0.002799277498707049","0.002799277498707049","0.0033529633216622234","0.0033529633216622234","0.0033529633216622234"
"388","0.0028035845148667755","0.0028035845148667755","0.0028035845148667755","0.003642867545068038","0.003642867545068038","0.003642867545068038"
"389","0.002761892630702493","0.002761892630702493","0.002761892630702493","0.0034421601509241947","0.0034421601509241947","0.0034421601509241947"
"390","0.0026979110372770923","0.0026979110372770923","0.0026979110372770923","0.0033823223275030144","0.0033823223275030144","0.0033823223275030144"
"391","0.002780548558797432","0.002780548558797432","0.002780548558797432","0.0034608344295957677","0.0034608344295957677","0.0034608344295957677"
"392","0.0027750928443061275","0.0027750928443061275","0.0027750928443061275","0.003279235811577007","0.003279235811577007","0.003279235811577007"
"393","0.0026660823163828333","0.0026660823163828333","0.0026660823163828333","0.0035388109992291793","0.0035388109992291793","0.0035388109992291793"
"394","0.002683218937587044","0.002683218937587044","0.002683218937587044","0.0034642896470702925","0.0034642896470702925","0.0034642896470702925"
"395","0.0029834363258122993","0.0029834363258122993","0.0029834363258122993","0.004094105667218801","0.004094105667218801","0.004094105667218801"
"396","0.0032958008913734796","0.0032958008913734796","0.0032958008913734796","0.0044705724385772135","0.0044705724385772135","0.0044705724385772135"
"397","0.0033892502389482994","0.0033892502389482994","0.0033892502389482994","0.00402435585859272","0.00402435585859272","0.00402435585859272"
"398","0.003267839168391422","0.003267839168391422","0.003267839168391422","0.003985865311852184","0.003985865311852184","0.003985865311852184"
"399","0.003045172961450361","0.003045172961450361","0.003045172961450361","0.00412847951979117","0.00412847951979117","0.00412847951979117"
"400","0.0025542608419749212","0.0025542608419749212","0.0025542608419749212","0.0029601013223308063","0.0029601013223308063","0.0029601013223308063"
"401","0.002444841215966162","0.002444841215966162","0.002444841215966162","0.0028510216269014748","0.0028510216269014748","0.0028510216269014748"
"402","0.0023925917411067874","0.0023925917411067874","0.0023925917411067874","0.002800393059818639","0.002800393059818639","0.002800393059818639"
"403","0.0023642771817313666","0.0023642771817313666","0.0023642771817313666","0.002770259376596875","0.002770259376596875","0.002770259376596875"
"404","0.0023443319435740746","0.0023443319435740746","0.0023443319435740746","0.0027579282396886172","0.0027579282396886172","0.0027579282396886172"
"405","0.0023314667447625827","0.0023314667447625827","0.0023314667447625827","0.0027336591301386774","0.0027336591301386774","0.0027336591301386774"
"406","0.002318860185993848","0.002318860185993848","0.002318860185993848","0.002717780920942409","0.002717780920942409","0.002717780920942409"
"407","0.0023119443728166645","0.0023119443728166645","0.0023119443728166645","0.002709152235644381","0.002709152235644381","0.002709152235644381"
"408","0.0023091931273890483","0.0023091931273890483","0.0023091931273890483","0.0027029863683088033","0.0027029863683088033","0.0027029863683088033"
"409","0.002305045751745041","0.002305045751745041","0.002305045751745041","0.0027027031311555594","0.0027027031311555594","0.0027027031311555594"
"410","0.00230513868220931","0.00230513868220931","0.00230513868220931","0.002700895682923307","0.002700895682923307","0.002700895682923307"
"411","0.002303920159189875","0.002303920159189875","0.002303920159189875","0.0027001102781083488","0.0027001102781083488","0.0027001102781083488"
"412","0.0023066647631486076","0.0023066647631486076","0.0023066647631486076","0.0026938682114676523","0.0026938682114676523","0.0026938682114676523"
"413","0.0023021805876892653","0.0023021805876892653","0.0023021805876892653","0.002697127790013063","0.002697127790013063","0.002697127790013063"
"414","0.0022999605261413837","0.0022999605261413837","0.0022999605261413837","0.002693828421625567","0.002693828421625567","0.002693828421625567"
"415","0.00229992212018609","0.00229992212018609","0.00229992212018609","0.002695100633668366","0.002695100633668366","0.002695100633668366"
"416","0.002293504886023177","0.002293504886023177","0.002293504886023177","0.002696069375219369","0.002696069375219369","0.002696069375219369"
"417","0.0022924821617741147","0.0022924821617741147","0.0022924821617741147","0.0026873052046168734","0.0026873052046168734","0.0026873052046168734"
"418","0.0022895737572003593","0.0022895737572003593","0.0022895737572003593","0.0026886084635718904","0.0026886084635718904","0.0026886084635718904"
"419","0.002284690774533059","0.002284690774533059","0.002284690774533059","0.0026882478254496604","0.0026882478254496604","0.0026882478254496604"
"420","0.0022820213747538165","0.0022820213747538165","0.0022820213747538165","0.0026884185995728472","0.0026884185995728472","0.0026884185995728472"
"421","0.0022786145116028412","0.0022786145116028412","0.0022786145116028412","0.002692625500076206","0.002692625500076206","0.002692625500076206"
"422","0.0022811138027284713","0.0022811138027284713","0.0022811138027284713","0.0026982644049505632","0.0026982644049505632","0.0026982644049505632"
"423","0.00227839500181963","0.00227839500181963","0.00227839500181963","0.0026981883179650213","0.0026981883179650213","0.0026981883179650213"
"424","0.002270039150073868","0.002270039150073868","0.002270039150073868","0.0026934341085856454","0.0026934341085856454","0.0026934341085856454"
"425","0.0022678627446982417","0.0022678627446982417","0.0022678627446982417","0.0027062701854876146","0.0027062701854876146","0.0027062701854876146"
"426","0.002263990925145625","0.002263990925145625","0.002263990925145625","0.0026908034018137223","0.0026908034018137223","0.0026908034018137223"
"427","0.0022664606620004554","0.0022664606620004554","0.0022664606620004554","0.0027002246549444543","0.0027002246549444543","0.0027002246549444543"
"428","0.0022563081416906825","0.0022563081416906825","0.0022563081416906825","0.0027076891606795757","0.0027076891606795757","0.0027076891606795757"
"429","0.0022548622644957598","0.0022548622644957598","0.0022548622644957598","0.002711170376501016","0.002711170376501016","0.002711170376501016"
"430","0.002253782400747579","0.002253782400747579","0.002253782400747579","0.002710186560379786","0.002710186560379786","0.002710186560379786"
"431","0.0022487299421689935","0.0022487299421689935","0.0022487299421689935","0.0027133195363965423","0.0027133195363965423","0.0027133195363965423"
"432","0.002243706759936029","0.002243706759936029","0.002243706759936029","0.002715795770719967","0.002715795770719967","0.002715795770719967"
"433","0.002248881671127688","0.002248881671127688","0.002248881671127688","0.0027229356366925495","0.0027229356366925495","0.0027229356366925495"
"434","0.002246994307034638","0.002246994307034638","0.002246994307034638","0.002719479887871707","0.002719479887871707","0.002719479887871707"
"435","0.0022503221576266447","0.0022503221576266447","0.0022503221576266447","0.0027247022324902097","0.0027247022324902097","0.0027247022324902097"
"436","0.002234973694459048","0.002234973694459048","0.002234973694459048","0.002716389498627524","0.002716389498627524","0.002716389498627524"
"437","0.002234971999460696","0.002234971999460696","0.002234971999460696","0.002731324409800817","0.002731324409800817","0.002731324409800817"
"438","0.0022376505343507905","0.0022376505343507905","0.0022376505343507905","0.0027294925126724236","0.0027294925126724236","0.0027294925126724236"
"439","0.0022348751988072735","0.0022348751988072735","0.0022348751988072735","0.0027303413056198127","0.0027303413056198127","0.0027303413056198127"
"440","0.002232953663565215","0.002232953663565215","0.002232953663565215","0.0027306838736431156","0.0027306838736431156","0.0027306838736431156"
"441","0.0022253037993369084","0.0022253037993369084","0.0022253037993369084","0.0027269646381376605","0.0027269646381376605","0.0027269646381376605"
"442","0.0022317126303135074","0.0022317126303135074","0.0022317126303135074","0.0027325777701318046","0.0027325777701318046","0.0027325777701318046"
"443","0.002222711662365814","0.002222711662365814","0.002222711662365814","0.00273568157191658","0.00273568157191658","0.00273568157191658"
"444","0.0022284355400410726","0.0022284355400410726","0.0022284355400410726","0.0027365335532442735","0.0027365335532442735","0.0027365335532442735"
"445","0.002223593537492181","0.002223593537492181","0.002223593537492181","0.002717529969097012","0.002717529969097012","0.002717529969097012"
"446","0.0022150696117128727","0.0022150696117128727","0.0022150696117128727","0.002741643367950235","0.002741643367950235","0.002741643367950235"
"447","0.0022097323102621856","0.0022097323102621856","0.0022097323102621856","0.00274006357191386","0.00274006357191386","0.00274006357191386"
"448","0.00220196341579571","0.00220196341579571","0.00220196341579571","0.002747255048044093","0.002747255048044093","0.002747255048044093"
"449","0.0022098235820425982","0.0022098235820425982","0.0022098235820425982","0.0027245732827136794","0.0027245732827136794","0.0027245732827136794"
"450","0.0022094413251293496","0.0022094413251293496","0.0022094413251293496","0.0027469621239287487","0.0027469621239287487","0.0027469621239287487"
"451","0.002211045195475138","0.002211045195475138","0.002211045195475138","0.0027392657708994947","0.0027392657708994947","0.0027392657708994947"
"452","0.0022102142252449163","0.0022102142252449163","0.0022102142252449163","0.0027564837917453877","0.0027564837917453877","0.0027564837917453877"
"453","0.0022098631365111286","0.0022098631365111286","0.0022098631365111286","0.002757189761796593","0.002757189761796593","0.002757189761796593"
"454","0.0022114833001455943","0.0022114833001455943","0.0022114833001455943","0.0027337697285782533","0.0027337697285782533","0.0027337697285782533"
"455","0.0021999207442208323","0.0021999207442208323","0.0021999207442208323","0.002736205991188858","0.002736205991188858","0.002736205991188858"
"456","0.0021989684805302392","0.0021989684805302392","0.0021989684805302392","0.00275173016878192","0.00275173016878192","0.00275173016878192"
"457","0.002199442164308237","0.002199442164308237","0.002199442164308237","0.0027589058869992625","0.0027589058869992625","0.0027589058869992625"
"458","0.002200365752677663","0.002200365752677663","0.002200365752677663","0.0027458650257395547","0.0027458650257395547","0.0027458650257395547"
"459","0.002196199179927407","0.002196199179927407","0.002196199179927407","0.0027467718004640465","0.0027467718004640465","0.0027467718004640465"
"460","0.0021965472568426423","0.0021965472568426423","0.0021965472568426423","0.0027315033925096373","0.0027315033925096373","0.0027315033925096373"
"461","0.0021900690550240307","0.0021900690550240307","0.0021900690550240307","0.0027641873904335804","0.0027641873904335804","0.0027641873904335804"
"462","0.0021855976732741826","0.0021855976732741826","0.0021855976732741826","0.0027575266810004836","0.0027575266810004836","0.0027575266810004836"
"463","0.002189401022817476","0.002189401022817476","0.002189401022817476","0.002748854005891504","0.002748854005891504","0.002748854005891504"
